dst_region,asset,year,region,technology,installed,capacity
Northwest,52,2070,Northwest,GAS_CC,2045,23038.28140000000
Northwest,52,2074,Northwest,GAS_CC,2045,23038.28140000000
Northwest,53,2054,Northwest,GAS_CC,2050,17814.45730000000
Northwest,53,2055,Northwest,GAS_CC,2050,22268.07170000000
Northwest,53,2059,Northwest,GAS_CC,2050,22268.07170000000
Northwest,53,2060,Northwest,GAS_CC,2050,22268.07170000000
Northwest,53,2064,Northwest,GAS_CC,2050,22268.07170000000
Northwest,53,2065,Northwest,GAS_CC,2050,22268.07170000000
Northwest,53,2069,Northwest,GAS_CC,2050,22268.07170000000
Northwest,53,2070,Northwest,GAS_CC,2050,22268.07170000000
Northwest,53,2074,Northwest,GAS_CC,2050,22268.07170000000
Northwest,53,2075,Northwest,GAS_CC,2050,22268.07170000000
Northwest,53,2079,Northwest,GAS_CC,2050,22268.07170000000
Northwest,54,2050,Northwest,GAS_GT,2020,52.43640000000
Northwest,54,2054,Northwest,GAS_GT,2020,5.24360000000
Northwest,56,2050,Northwest,HYD,2020,10.77640000000
Northwest,56,2054,Northwest,HYD,2020,1.07760000000
Northwest,59,2050,Northwest,OIL,2020,0.62860000000
Northwest,59,2054,Northwest,OIL,2020,0.06290000000
Northwest,60,2050,Northwest,PV_GND,2020,5.11880000000
Northwest,60,2054,Northwest,PV_GND,2020,0.51190000000
Northwest,61,2050,Northwest,WIND_ON,2020,0.02250000000
Northwest,61,2054,Northwest,WIND_ON,2020,0.00220000000
Northwest,70,2050,Western,GAS_GT,2020,13.10910000000
Northwest,70,2054,Western,GAS_GT,2020,1.31090000000
North,35,2050,North,BIO,2020,0.10100000000
North,35,2054,North,BIO,2020,0.02020000000
North,36,2050,North,GAS_GT,2020,49.10020000000
North,36,2054,North,GAS_GT,2020,9.82000000000
North,37,2050,North,HYD,2020,0.31430000000
North,37,2054,North,HYD,2020,0.06290000000
North,38,2050,North,OIL,2020,1.29090000000
North,38,2054,North,OIL,2020,0.25820000000
North,39,2050,North,PV_GND,2020,12.74090000000
North,39,2054,North,PV_GND,2020,2.54820000000
North,54,2050,Northwest,GAS_GT,2020,14.73000000000
North,54,2054,Northwest,GAS_GT,2020,1.47300000000
Northeast,40,2050,Northeast,BIO,2020,0.21330000000
Northeast,40,2054,Northeast,BIO,2020,0.04270000000
Northeast,41,2050,Northeast,COAL,2020,14.81760000000
Northeast,41,2054,Northeast,COAL,2020,2.96350000000
Northeast,42,2050,Northeast,GAS_GT,2020,161.18640000000
Northeast,42,2054,Northeast,GAS_GT,2020,32.23730000000
Northeast,44,2050,Northeast,HYD,2020,1.32460000000
Northeast,44,2054,Northeast,HYD,2020,0.26490000000
Northeast,45,2050,Northeast,HYD,2035,8789.58580000000
Northeast,45,2054,Northeast,HYD,2035,8789.58580000000
Northeast,45,2055,Northeast,HYD,2035,8789.58580000000
Northeast,45,2059,Northeast,HYD,2035,8789.58580000000
Northeast,45,2060,Northeast,HYD,2035,8789.58580000000
Northeast,45,2064,Northeast,HYD,2035,8789.58580000000
Northeast,46,2050,Northeast,HYD,2045,4944.14200000000
Northeast,46,2054,Northeast,HYD,2045,4944.14200000000
Northeast,46,2055,Northeast,HYD,2045,4944.14200000000
Northeast,46,2059,Northeast,HYD,2045,4944.14200000000
Northeast,46,2060,Northeast,HYD,2045,4944.14200000000
Northeast,46,2064,Northeast,HYD,2045,4944.14200000000
Northeast,46,2065,Northeast,HYD,2045,4944.14200000000
Northeast,46,2069,Northeast,HYD,2045,4944.14200000000
Northeast,46,2070,Northeast,HYD,2045,4944.14200000000
Northeast,46,2074,Northeast,HYD,2045,4944.14200000000
Northeast,47,2050,Northeast,OIL,2020,2.51450000000
Northeast,47,2054,Northeast,OIL,2020,0.50290000000
Northeast,48,2050,Northeast,PV_GND,2020,5.20860000000
Northeast,48,2054,Northeast,PV_GND,2020,1.04170000000
Northeast,49,2050,Northeast,WIND_ON,2020,28.31060000000
Northeast,49,2054,Northeast,WIND_ON,2020,5.66210000000
Northeast,57,2050,Northwest,HYD,2035,7087.63370000000
Northeast,57,2054,Northwest,HYD,2035,7087.63370000000
Northeast,57,2055,Northwest,HYD,2035,7087.63370000000
Northeast,57,2059,Northwest,HYD,2035,7087.63370000000
Northeast,57,2060,Northwest,HYD,2035,7087.63370000000
Northeast,57,2064,Northwest,HYD,2035,7087.63370000000
Northeast,58,2050,Northwest,HYD,2045,4377.21180000000
Northeast,58,2054,Northwest,HYD,2045,4377.21180000000
Northeast,58,2055,Northwest,HYD,2045,4377.21180000000
Northeast,58,2059,Northwest,HYD,2045,4377.21180000000
Northeast,58,2060,Northwest,HYD,2045,4377.21180000000
Northeast,58,2064,Northwest,HYD,2045,4377.21180000000
Northeast,58,2065,Northwest,HYD,2045,4377.21180000000
Northeast,58,2069,Northwest,HYD,2045,4377.21180000000
Northeast,58,2070,Northwest,HYD,2045,4377.21180000000
Northeast,58,2074,Northwest,HYD,2045,4377.21180000000
BajaCalif,0,2050,BajaCalif,GAS_GT,2020,25.24610000000
BajaCalif,0,2054,BajaCalif,GAS_GT,2020,2.52460000000
BajaCalif,1,2050,BajaCalif,GEOTH,2020,6.06170000000
BajaCalif,1,2054,BajaCalif,GEOTH,2020,0.60620000000
BajaCalif,2,2050,BajaCalif,OIL,2020,0.02250000000
BajaCalif,2,2054,BajaCalif,OIL,2020,0.00220000000
BajaCalif,3,2050,BajaCalif,PV_GND,2020,0.07860000000
BajaCalif,3,2054,BajaCalif,PV_GND,2020,0.00790000000
BajaCalif,6,2050,BajaCalif,PV_GND,2040,25207.56560000000
BajaCalif,6,2054,BajaCalif,PV_GND,2040,25207.56560000000
BajaCalif,6,2055,BajaCalif,PV_GND,2040,25207.56560000000
BajaCalif,6,2059,BajaCalif,PV_GND,2040,25207.56560000000
BajaCalif,6,2060,BajaCalif,PV_GND,2040,25207.56560000000
BajaCalif,6,2064,BajaCalif,PV_GND,2040,25207.56560000000
BajaCalif,6,2065,BajaCalif,PV_GND,2040,25207.56560000000
BajaCalif,6,2069,BajaCalif,PV_GND,2040,25207.56560000000
BajaCalif,7,2050,BajaCalif,WIND_ON,2020,0.11230000000
BajaCalif,7,2054,BajaCalif,WIND_ON,2020,0.01120000000
BajaCalifSouth,8,2050,BajaCalifSouth,GAS_GT,2020,1.26850000000
BajaCalifSouth,8,2054,BajaCalifSouth,GAS_GT,2020,0.25370000000
BajaCalifSouth,9,2050,BajaCalifSouth,OIL,2020,5.33210000000
BajaCalifSouth,9,2054,BajaCalifSouth,OIL,2020,1.06640000000
BajaCalifSouth,10,2050,BajaCalifSouth,PV_GND,2020,0.93170000000
BajaCalifSouth,10,2054,BajaCalifSouth,PV_GND,2020,0.18630000000
BajaCalifSouth,11,2050,BajaCalifSouth,PV_GND,2030,15571.50930000000
BajaCalifSouth,11,2054,BajaCalifSouth,PV_GND,2030,15571.50930000000
BajaCalifSouth,11,2055,BajaCalifSouth,PV_GND,2030,15571.50930000000
BajaCalifSouth,11,2059,BajaCalifSouth,PV_GND,2030,15571.50930000000
BajaCalifSouth,12,2050,BajaCalifSouth,PV_GND,2035,34342.71270000000
BajaCalifSouth,12,2054,BajaCalifSouth,PV_GND,2035,34342.71270000000
BajaCalifSouth,12,2055,BajaCalifSouth,PV_GND,2035,34342.71270000000
BajaCalifSouth,12,2059,BajaCalifSouth,PV_GND,2035,34342.71270000000
BajaCalifSouth,12,2060,BajaCalifSouth,PV_GND,2035,34342.71270000000
BajaCalifSouth,12,2064,BajaCalifSouth,PV_GND,2035,34342.71270000000
BajaCalifSouth,14,2050,BajaCalifSouth,PV_GND,2045,28970.09080000000
BajaCalifSouth,14,2054,BajaCalifSouth,PV_GND,2045,28970.09080000000
BajaCalifSouth,14,2055,BajaCalifSouth,PV_GND,2045,28970.09080000000
BajaCalifSouth,14,2059,BajaCalifSouth,PV_GND,2045,28970.09080000000
BajaCalifSouth,14,2060,BajaCalifSouth,PV_GND,2045,28970.09080000000
BajaCalifSouth,14,2064,BajaCalifSouth,PV_GND,2045,28970.09080000000
BajaCalifSouth,14,2065,BajaCalifSouth,PV_GND,2045,28970.09080000000
BajaCalifSouth,14,2069,BajaCalifSouth,PV_GND,2045,28970.09080000000
BajaCalifSouth,14,2070,BajaCalifSouth,PV_GND,2045,28970.09080000000
BajaCalifSouth,14,2074,BajaCalifSouth,PV_GND,2045,28970.09080000000
BajaCalifSouth,15,2054,BajaCalifSouth,PV_GND,2050,15658.08620000000
BajaCalifSouth,15,2055,BajaCalifSouth,PV_GND,2050,19572.60770000000
BajaCalifSouth,15,2059,BajaCalifSouth,PV_GND,2050,19572.60770000000
BajaCalifSouth,15,2060,BajaCalifSouth,PV_GND,2050,19572.60770000000
BajaCalifSouth,15,2064,BajaCalifSouth,PV_GND,2050,19572.60770000000
BajaCalifSouth,15,2065,BajaCalifSouth,PV_GND,2050,19572.60770000000
BajaCalifSouth,15,2069,BajaCalifSouth,PV_GND,2050,19572.60770000000
BajaCalifSouth,15,2070,BajaCalifSouth,PV_GND,2050,19572.60770000000
BajaCalifSouth,15,2074,BajaCalifSouth,PV_GND,2050,19572.60770000000
BajaCalifSouth,15,2075,BajaCalifSouth,PV_GND,2050,19572.60770000000
BajaCalifSouth,15,2079,BajaCalifSouth,PV_GND,2050,19572.60770000000
BajaCalifSouth,16,2050,BajaCalifSouth,WIND_ON,2020,0.56130000000
BajaCalifSouth,16,2054,BajaCalifSouth,WIND_ON,2020,0.11230000000
Peninsular,27,2050,Eastern,GAS_GT,2020,9.92890000000
Peninsular,55,2050,Northwest,GAS_GT,2025,13253.13760000000
Peninsular,55,2054,Northwest,GAS_GT,2025,13253.13760000000
Peninsular,62,2050,Peninsular,GAS_GT,2020,9.92890000000
Peninsular,62,2054,Peninsular,GAS_GT,2020,1.98580000000
Peninsular,63,2050,Peninsular,OIL,2020,0.17960000000
Peninsular,63,2054,Peninsular,OIL,2020,0.03590000000
Peninsular,64,2050,Peninsular,PV_GND,2020,7.81290000000
Peninsular,64,2054,Peninsular,PV_GND,2020,1.56260000000
Peninsular,65,2050,Peninsular,PV_RFT,2020,0.06740000000
Peninsular,65,2054,Peninsular,PV_RFT,2020,0.01350000000
Peninsular,66,2050,Peninsular,WIND_ON,2020,2.87370000000
Peninsular,66,2054,Peninsular,WIND_ON,2020,0.57470000000
Peninsular,72,2050,Western,GAS_GT,2040,30307.41910000000
Peninsular,72,2054,Western,GAS_GT,2040,30307.41910000000
Peninsular,72,2055,Western,GAS_GT,2040,30307.41910000000
Peninsular,72,2059,Western,GAS_GT,2040,30307.41910000000
Peninsular,72,2060,Western,GAS_GT,2040,30307.41910000000
Peninsular,72,2064,Western,GAS_GT,2040,30307.41910000000
Peninsular,72,2065,Western,GAS_GT,2040,30307.41910000000
Peninsular,72,2069,Western,GAS_GT,2040,30307.41910000000
