dst_region,year,asset,region,technology,installed,capacity
Eastern,2045,25,Eastern,GAS_GT,2020,67.75990000000
Eastern,2045,28,Eastern,HYD,2020,100.14610000000
Eastern,2045,29,Eastern,NUCL,2020,24.24700000000
Eastern,2045,30,Eastern,OIL,2020,4.37040000000
Eastern,2045,31,Eastern,WIND_ON,2020,5289.08850000000
Eastern,2045,32,Eastern,WIND_ON,2025,6495.69060000000
Eastern,2049,18,Central,GAS_GT,2020,13.55200000000
Eastern,2049,23,Eastern,BIO,2020,1.97570000000
Eastern,2049,24,Eastern,GAS_CC,2030,13.27700000000
Eastern,2049,25,Eastern,GAS_GT,2020,54.20790000000
Eastern,2049,28,Eastern,HYD,2020,80.11690000000
Eastern,2049,29,Eastern,NUCL,2020,19.39760000000
Eastern,2049,30,Eastern,OIL,2020,3.49640000000
Eastern,2049,31,Eastern,WIND_ON,2020,5280.80260000000
Eastern,2049,32,Eastern,WIND_ON,2025,6495.69060000000
Eastern,2050,18,Central,GAS_GT,2020,12.70500000000
Eastern,2050,23,Eastern,BIO,2020,1.85220000000
Eastern,2050,24,Eastern,GAS_CC,2030,13.27700000000
Eastern,2050,25,Eastern,GAS_GT,2020,50.81990000000
Eastern,2050,28,Eastern,HYD,2020,75.10960000000
Eastern,2050,29,Eastern,NUCL,2020,18.18520000000
Eastern,2050,30,Eastern,OIL,2020,3.27780000000
Eastern,2050,31,Eastern,WIND_ON,2020,31.07210000000
Eastern,2050,32,Eastern,WIND_ON,2025,6495.69060000000
Eastern,2054,18,Central,GAS_GT,2020,9.88160000000
Eastern,2054,24,Eastern,GAS_CC,2030,13.27700000000
Eastern,2054,32,Eastern,WIND_ON,2025,6495.69060000000
Eastern,2055,18,Central,GAS_GT,2020,9.17580000000
Eastern,2055,24,Eastern,GAS_CC,2030,13.27700000000
Eastern,2059,18,Central,GAS_GT,2020,6.35250000000
Eastern,2059,24,Eastern,GAS_CC,2030,13.27700000000
Eastern,2060,18,Central,GAS_GT,2020,6.35250000000
Eastern,2064,18,Central,GAS_GT,2020,6.35250000000
Eastern,2065,18,Central,GAS_GT,2020,6.35250000000
Eastern,2069,18,Central,GAS_GT,2020,6.35250000000
Eastern,2070,18,Central,GAS_GT,2020,6.35250000000
Eastern,2074,18,Central,GAS_GT,2020,6.35250000000
Eastern,2075,18,Central,GAS_GT,2020,6.35250000000
Western,2045,18,Central,GAS_GT,2020,20.25070000000
Western,2045,65,Western,BIO,2020,0.59870000000
Western,2045,66,Western,COAL,2020,50.14040000000
Western,2045,68,Western,GAS_GT,2020,81.00290000000
Western,2045,71,Western,GEOTH,2020,4.71470000000
Western,2045,72,Western,HYD,2020,73.53430000000
Western,2045,73,Western,OIL,2020,12.36300000000
Western,2045,74,Western,PV_GND,2020,11.52480000000
Western,2045,75,Western,WIND_ON,2020,15.41630000000
Western,2049,18,Central,GAS_GT,2020,16.20060000000
Western,2049,65,Western,BIO,2020,0.47900000000
Western,2049,66,Western,COAL,2020,40.11230000000
Western,2049,68,Western,GAS_GT,2020,64.80230000000
Western,2049,71,Western,GEOTH,2020,3.77180000000
Western,2049,72,Western,HYD,2020,58.82740000000
Western,2049,73,Western,OIL,2020,9.89040000000
Western,2049,74,Western,PV_GND,2020,9.21980000000
Western,2049,75,Western,WIND_ON,2020,12.33300000000
Western,2050,18,Central,GAS_GT,2020,15.18800000000
Western,2050,65,Western,BIO,2020,0.44900000000
Western,2050,66,Western,COAL,2020,37.60530000000
Western,2050,68,Western,GAS_GT,2020,60.75220000000
Western,2050,71,Western,GEOTH,2020,3.53600000000
Western,2050,72,Western,HYD,2020,55.15070000000
Western,2050,73,Western,OIL,2020,9.27220000000
Western,2050,74,Western,PV_GND,2020,8.64360000000
Western,2050,75,Western,WIND_ON,2020,11.56220000000
Western,2054,18,Central,GAS_GT,2020,11.81290000000
Western,2055,18,Central,GAS_GT,2020,10.96910000000
Western,2059,18,Central,GAS_GT,2020,7.59400000000
Western,2060,18,Central,GAS_GT,2020,7.59400000000
Western,2064,18,Central,GAS_GT,2020,7.59400000000
Western,2065,18,Central,GAS_GT,2020,7.59400000000
Western,2069,18,Central,GAS_GT,2020,7.59400000000
Western,2070,18,Central,GAS_GT,2020,7.59400000000
Western,2074,18,Central,GAS_GT,2020,7.59400000000
Western,2075,18,Central,GAS_GT,2020,7.59400000000
Northwest,2045,50,Northwest,GAS_CC,2035,8572.84440000000
Northwest,2045,51,Northwest,GAS_CC,2040,8085.17750000000
Northwest,2045,53,Northwest,GAS_GT,2020,69.91520000000
Northwest,2045,55,Northwest,HYD,2020,14.36860000000
Northwest,2045,57,Northwest,OIL,2020,0.83820000000
Northwest,2045,58,Northwest,PV_GND,2020,6.82510000000
Northwest,2045,59,Northwest,WIND_ON,2020,0.02990000000
Northwest,2045,68,Western,GAS_GT,2020,17.47880000000
Northwest,2049,50,Northwest,GAS_CC,2035,8572.84440000000
Northwest,2049,51,Northwest,GAS_CC,2040,8085.17750000000
Northwest,2049,52,Northwest,GAS_CC,2045,5891.24990000000
Northwest,2049,53,Northwest,GAS_GT,2020,55.93210000000
Northwest,2049,55,Northwest,HYD,2020,11.49490000000
Northwest,2049,57,Northwest,OIL,2020,0.67050000000
Northwest,2049,58,Northwest,PV_GND,2020,5.46010000000
Northwest,2049,59,Northwest,WIND_ON,2020,0.02390000000
Northwest,2049,68,Western,GAS_GT,2020,13.98300000000
Northwest,2050,50,Northwest,GAS_CC,2035,8572.84440000000
Northwest,2050,51,Northwest,GAS_CC,2040,8085.17750000000
Northwest,2050,52,Northwest,GAS_CC,2045,7364.06240000000
Northwest,2050,53,Northwest,GAS_GT,2020,52.43640000000
Northwest,2050,55,Northwest,HYD,2020,10.77640000000
Northwest,2050,57,Northwest,OIL,2020,0.62860000000
Northwest,2050,58,Northwest,PV_GND,2020,5.11880000000
Northwest,2050,59,Northwest,WIND_ON,2020,0.02250000000
Northwest,2050,68,Western,GAS_GT,2020,13.10910000000
Northwest,2054,50,Northwest,GAS_CC,2035,8572.84440000000
Northwest,2054,51,Northwest,GAS_CC,2040,8085.17750000000
Northwest,2054,52,Northwest,GAS_CC,2045,7364.06240000000
Northwest,2054,53,Northwest,GAS_GT,2020,33.29290000000
Northwest,2054,55,Northwest,HYD,2020,6.84220000000
Northwest,2054,57,Northwest,OIL,2020,0.39910000000
Northwest,2054,58,Northwest,PV_GND,2020,3.25000000000
Northwest,2054,59,Northwest,WIND_ON,2020,0.01430000000
Northwest,2055,50,Northwest,GAS_CC,2035,8572.84440000000
Northwest,2055,51,Northwest,GAS_CC,2040,8085.17750000000
Northwest,2055,52,Northwest,GAS_CC,2045,7364.06240000000
Northwest,2055,53,Northwest,GAS_GT,2020,28.50710000000
Northwest,2055,55,Northwest,HYD,2020,5.85860000000
Northwest,2055,57,Northwest,OIL,2020,0.34180000000
Northwest,2055,58,Northwest,PV_GND,2020,2.78280000000
Northwest,2055,59,Northwest,WIND_ON,2020,0.01220000000
Northwest,2059,50,Northwest,GAS_CC,2035,8572.84440000000
Northwest,2059,51,Northwest,GAS_CC,2040,8085.17750000000
Northwest,2059,52,Northwest,GAS_CC,2045,7364.06240000000
Northwest,2059,53,Northwest,GAS_GT,2020,9.36360000000
Northwest,2059,55,Northwest,HYD,2020,1.92440000000
Northwest,2059,57,Northwest,OIL,2020,0.11230000000
Northwest,2059,58,Northwest,PV_GND,2020,0.91410000000
Northwest,2059,59,Northwest,WIND_ON,2020,0.00400000000
Northwest,2060,50,Northwest,GAS_CC,2035,8572.84440000000
Northwest,2060,51,Northwest,GAS_CC,2040,8085.17750000000
Northwest,2060,52,Northwest,GAS_CC,2045,7364.06240000000
Northwest,2060,53,Northwest,GAS_GT,2020,7.49090000000
Northwest,2060,55,Northwest,HYD,2020,1.53950000000
Northwest,2060,57,Northwest,OIL,2020,0.08980000000
Northwest,2060,58,Northwest,PV_GND,2020,0.73130000000
Northwest,2060,59,Northwest,WIND_ON,2020,0.00320000000
Northwest,2064,50,Northwest,GAS_CC,2035,8572.84440000000
Northwest,2064,51,Northwest,GAS_CC,2040,8085.17750000000
Northwest,2064,52,Northwest,GAS_CC,2045,7364.06240000000
Northwest,2065,51,Northwest,GAS_CC,2040,8085.17750000000
Northwest,2065,52,Northwest,GAS_CC,2045,7364.06240000000
Northwest,2069,51,Northwest,GAS_CC,2040,8085.17750000000
Northwest,2069,52,Northwest,GAS_CC,2045,7364.06240000000
Northwest,2070,52,Northwest,GAS_CC,2045,7364.06240000000
Northwest,2074,52,Northwest,GAS_CC,2045,7364.06240000000
North,2045,33,North,BIO,2020,0.13470000000
North,2045,34,North,GAS_GT,2020,65.46690000000
North,2045,35,North,HYD,2020,0.41910000000
North,2045,36,North,OIL,2020,1.72120000000
North,2045,37,North,PV_GND,2020,16.98790000000
North,2045,53,Northwest,GAS_GT,2020,19.64010000000
North,2049,33,North,BIO,2020,0.10780000000
North,2049,34,North,GAS_GT,2020,52.37350000000
North,2049,35,North,HYD,2020,0.33530000000
North,2049,36,North,OIL,2020,1.37700000000
North,2049,37,North,PV_GND,2020,13.59030000000
North,2049,53,Northwest,GAS_GT,2020,15.71210000000
North,2050,33,North,BIO,2020,0.10100000000
North,2050,34,North,GAS_GT,2020,49.10020000000
North,2050,35,North,HYD,2020,0.31430000000
North,2050,36,North,OIL,2020,1.29090000000
North,2050,37,North,PV_GND,2020,12.74090000000
North,2050,53,Northwest,GAS_GT,2020,14.73000000000
North,2054,33,North,BIO,2020,0.10100000000
North,2054,34,North,GAS_GT,2020,49.10020000000
North,2054,35,North,HYD,2020,0.31430000000
North,2054,36,North,OIL,2020,1.29090000000
North,2054,37,North,PV_GND,2020,12.74090000000
North,2054,53,Northwest,GAS_GT,2020,9.35240000000
North,2055,33,North,BIO,2020,0.10100000000
North,2055,34,North,GAS_GT,2020,49.10020000000
North,2055,35,North,HYD,2020,0.31430000000
North,2055,36,North,OIL,2020,1.29090000000
North,2055,37,North,PV_GND,2020,12.74090000000
North,2055,53,Northwest,GAS_GT,2020,8.00800000000
North,2059,33,North,BIO,2020,0.10100000000
North,2059,34,North,GAS_GT,2020,49.10020000000
North,2059,35,North,HYD,2020,0.31430000000
North,2059,36,North,OIL,2020,1.29090000000
North,2059,37,North,PV_GND,2020,12.74090000000
North,2059,53,Northwest,GAS_GT,2020,2.63040000000
North,2060,33,North,BIO,2020,0.10100000000
North,2060,34,North,GAS_GT,2020,49.10020000000
North,2060,35,North,HYD,2020,0.31430000000
North,2060,36,North,OIL,2020,1.29090000000
North,2060,37,North,PV_GND,2020,12.74090000000
North,2060,53,Northwest,GAS_GT,2020,2.10430000000
North,2064,33,North,BIO,2020,0.10100000000
North,2064,34,North,GAS_GT,2020,49.10020000000
North,2064,35,North,HYD,2020,0.31430000000
North,2064,36,North,OIL,2020,1.29090000000
North,2064,37,North,PV_GND,2020,12.74090000000
North,2065,33,North,BIO,2020,0.10100000000
North,2065,34,North,GAS_GT,2020,49.10020000000
North,2065,35,North,HYD,2020,0.31430000000
North,2065,36,North,OIL,2020,1.29090000000
North,2065,37,North,PV_GND,2020,12.74090000000
North,2069,33,North,BIO,2020,0.10100000000
North,2069,34,North,GAS_GT,2020,49.10020000000
North,2069,35,North,HYD,2020,0.31430000000
North,2069,36,North,OIL,2020,1.29090000000
North,2069,37,North,PV_GND,2020,12.74090000000
North,2070,33,North,BIO,2020,0.10100000000
North,2070,34,North,GAS_GT,2020,49.10020000000
North,2070,35,North,HYD,2020,0.31430000000
North,2070,36,North,OIL,2020,1.29090000000
North,2070,37,North,PV_GND,2020,12.74090000000
North,2074,33,North,BIO,2020,0.10100000000
North,2074,34,North,GAS_GT,2020,49.10020000000
North,2074,35,North,HYD,2020,0.31430000000
North,2074,36,North,OIL,2020,1.29090000000
North,2074,37,North,PV_GND,2020,12.74090000000
North,2075,33,North,BIO,2020,0.10100000000
North,2075,34,North,GAS_GT,2020,49.10020000000
North,2075,35,North,HYD,2020,0.31430000000
North,2075,36,North,OIL,2020,1.29090000000
North,2075,37,North,PV_GND,2020,12.74090000000
Northeast,2045,38,Northeast,BIO,2020,0.28440000000
Northeast,2045,39,Northeast,COAL,2020,19.75680000000
Northeast,2045,40,Northeast,GAS_GT,2020,214.91520000000
Northeast,2045,42,Northeast,HYD,2020,5872.99990000000
Northeast,2045,43,Northeast,HYD,2025,146.05580000000
Northeast,2045,44,Northeast,HYD,2030,1125.21550000000
Northeast,2045,45,Northeast,HYD,2035,1822.44040000000
Northeast,2045,47,Northeast,OIL,2020,3.35270000000
Northeast,2045,48,Northeast,PV_GND,2020,6.94480000000
Northeast,2045,49,Northeast,WIND_ON,2020,37.74750000000
Northeast,2049,38,Northeast,BIO,2020,0.22750000000
Northeast,2049,39,Northeast,COAL,2020,15.80540000000
Northeast,2049,40,Northeast,GAS_GT,2020,171.93220000000
Northeast,2049,42,Northeast,HYD,2020,5872.64660000000
Northeast,2049,43,Northeast,HYD,2025,146.05580000000
Northeast,2049,44,Northeast,HYD,2030,1125.21550000000
Northeast,2049,45,Northeast,HYD,2035,1822.44040000000
Northeast,2049,47,Northeast,OIL,2020,2.68210000000
Northeast,2049,48,Northeast,PV_GND,2020,5.55590000000
Northeast,2049,49,Northeast,WIND_ON,2020,30.19800000000
Northeast,2049,56,Northwest,HYD,2045,446.25370000000
Northeast,2050,38,Northeast,BIO,2020,0.21330000000
Northeast,2050,39,Northeast,COAL,2020,14.81760000000
Northeast,2050,40,Northeast,GAS_GT,2020,161.18640000000
Northeast,2050,42,Northeast,HYD,2020,1.32460000000
Northeast,2050,43,Northeast,HYD,2025,146.05580000000
Northeast,2050,44,Northeast,HYD,2030,1125.21550000000
Northeast,2050,45,Northeast,HYD,2035,1822.44040000000
Northeast,2050,46,Northeast,HYD,2045,4944.14200000000
Northeast,2050,47,Northeast,OIL,2020,2.51450000000
Northeast,2050,48,Northeast,PV_GND,2020,5.20860000000
Northeast,2050,49,Northeast,WIND_ON,2020,28.31060000000
Northeast,2050,56,Northwest,HYD,2045,557.81710000000
Northeast,2054,43,Northeast,HYD,2025,146.05580000000
Northeast,2054,44,Northeast,HYD,2030,1125.21550000000
Northeast,2054,45,Northeast,HYD,2035,1822.44040000000
Northeast,2054,46,Northeast,HYD,2045,4944.14200000000
Northeast,2054,56,Northwest,HYD,2045,557.81710000000
Northeast,2055,44,Northeast,HYD,2030,1125.21550000000
Northeast,2055,45,Northeast,HYD,2035,1822.44040000000
Northeast,2055,46,Northeast,HYD,2045,4944.14200000000
Northeast,2055,56,Northwest,HYD,2045,557.81710000000
Northeast,2059,44,Northeast,HYD,2030,1125.21550000000
Northeast,2059,45,Northeast,HYD,2035,1822.44040000000
Northeast,2059,46,Northeast,HYD,2045,4944.14200000000
Northeast,2059,56,Northwest,HYD,2045,557.81710000000
Northeast,2060,45,Northeast,HYD,2035,1822.44040000000
Northeast,2060,46,Northeast,HYD,2045,4944.14200000000
Northeast,2060,56,Northwest,HYD,2045,557.81710000000
Northeast,2064,45,Northeast,HYD,2035,1822.44040000000
Northeast,2064,46,Northeast,HYD,2045,4944.14200000000
Northeast,2064,56,Northwest,HYD,2045,557.81710000000
Northeast,2065,46,Northeast,HYD,2045,4944.14200000000
Northeast,2065,56,Northwest,HYD,2045,557.81710000000
Northeast,2069,46,Northeast,HYD,2045,4944.14200000000
Northeast,2069,56,Northwest,HYD,2045,557.81710000000
Northeast,2070,46,Northeast,HYD,2045,4944.14200000000
Northeast,2070,56,Northwest,HYD,2045,557.81710000000
Northeast,2074,46,Northeast,HYD,2045,4944.14200000000
Northeast,2074,56,Northwest,HYD,2045,557.81710000000
BajaCalif,2045,0,BajaCalif,GAS_GT,2020,33.66140000000
BajaCalif,2045,1,BajaCalif,GEOTH,2020,8.08230000000
BajaCalif,2045,2,BajaCalif,OIL,2020,0.02990000000
BajaCalif,2045,3,BajaCalif,PV_GND,2020,0.10480000000
BajaCalif,2045,6,BajaCalif,PV_GND,2035,11071.87720000000
BajaCalif,2045,7,BajaCalif,WIND_ON,2020,0.14970000000
BajaCalif,2049,0,BajaCalif,GAS_GT,2020,26.92910000000
BajaCalif,2049,1,BajaCalif,GEOTH,2020,6.46590000000
BajaCalif,2049,2,BajaCalif,OIL,2020,0.02390000000
BajaCalif,2049,3,BajaCalif,PV_GND,2020,0.08380000000
BajaCalif,2049,6,BajaCalif,PV_GND,2035,11071.87720000000
BajaCalif,2049,7,BajaCalif,WIND_ON,2020,0.11970000000
BajaCalif,2050,0,BajaCalif,GAS_GT,2020,25.24610000000
BajaCalif,2050,1,BajaCalif,GEOTH,2020,6.06170000000
BajaCalif,2050,2,BajaCalif,OIL,2020,0.02250000000
BajaCalif,2050,3,BajaCalif,PV_GND,2020,0.07860000000
BajaCalif,2050,6,BajaCalif,PV_GND,2035,11071.87720000000
BajaCalif,2050,7,BajaCalif,WIND_ON,2020,0.11230000000
BajaCalif,2054,0,BajaCalif,GAS_GT,2020,12.62300000000
BajaCalif,2054,1,BajaCalif,GEOTH,2020,3.03090000000
BajaCalif,2054,2,BajaCalif,OIL,2020,0.01120000000
BajaCalif,2054,3,BajaCalif,PV_GND,2020,0.03930000000
BajaCalif,2054,6,BajaCalif,PV_GND,2035,11071.87720000000
BajaCalif,2054,7,BajaCalif,WIND_ON,2020,0.05610000000
BajaCalif,2055,0,BajaCalif,GAS_GT,2020,12.62300000000
BajaCalif,2055,1,BajaCalif,GEOTH,2020,3.03090000000
BajaCalif,2055,2,BajaCalif,OIL,2020,0.01120000000
BajaCalif,2055,3,BajaCalif,PV_GND,2020,0.03930000000
BajaCalif,2055,6,BajaCalif,PV_GND,2035,11071.87720000000
BajaCalif,2055,7,BajaCalif,WIND_ON,2020,0.05610000000
BajaCalif,2059,0,BajaCalif,GAS_GT,2020,12.62300000000
BajaCalif,2059,1,BajaCalif,GEOTH,2020,3.03090000000
BajaCalif,2059,2,BajaCalif,OIL,2020,0.01120000000
BajaCalif,2059,3,BajaCalif,PV_GND,2020,0.03930000000
BajaCalif,2059,6,BajaCalif,PV_GND,2035,11071.87720000000
BajaCalif,2059,7,BajaCalif,WIND_ON,2020,0.05610000000
BajaCalif,2060,0,BajaCalif,GAS_GT,2020,12.62300000000
BajaCalif,2060,1,BajaCalif,GEOTH,2020,3.03090000000
BajaCalif,2060,2,BajaCalif,OIL,2020,0.01120000000
BajaCalif,2060,3,BajaCalif,PV_GND,2020,0.03930000000
BajaCalif,2060,6,BajaCalif,PV_GND,2035,11071.87720000000
BajaCalif,2060,7,BajaCalif,WIND_ON,2020,0.05610000000
BajaCalif,2064,0,BajaCalif,GAS_GT,2020,12.62300000000
BajaCalif,2064,1,BajaCalif,GEOTH,2020,3.03090000000
BajaCalif,2064,2,BajaCalif,OIL,2020,0.01120000000
BajaCalif,2064,3,BajaCalif,PV_GND,2020,0.03930000000
BajaCalif,2064,6,BajaCalif,PV_GND,2035,11071.87720000000
BajaCalif,2064,7,BajaCalif,WIND_ON,2020,0.05610000000
BajaCalif,2065,0,BajaCalif,GAS_GT,2020,12.62300000000
BajaCalif,2065,1,BajaCalif,GEOTH,2020,3.03090000000
BajaCalif,2065,2,BajaCalif,OIL,2020,0.01120000000
BajaCalif,2065,3,BajaCalif,PV_GND,2020,0.03930000000
BajaCalif,2065,7,BajaCalif,WIND_ON,2020,0.05610000000
BajaCalif,2069,0,BajaCalif,GAS_GT,2020,12.62300000000
BajaCalif,2069,1,BajaCalif,GEOTH,2020,3.03090000000
BajaCalif,2069,2,BajaCalif,OIL,2020,0.01120000000
BajaCalif,2069,3,BajaCalif,PV_GND,2020,0.03930000000
