year,asset,dst_region,region,technology,installed,capacity
2049,55,Northeast,Northeast,PV_GND,2020,5.55590000000
2049,56,Northeast,Northeast,WIND_ON,2020,30.19800000000
2049,59,Northwest,Northwest,GAS_GT,2020,55.93210000000
2049,59,North,Northwest,GAS_GT,2020,15.71210000000
2049,61,Northwest,Northwest,HYD,2020,11.49490000000
2049,63,Northwest,Northwest,OIL,2020,0.67050000000
2049,64,Northwest,Northwest,PV_GND,2020,5.46010000000
2049,65,Northwest,Northwest,WIND_ON,2020,0.02390000000
2049,66,Peninsular,Peninsular,GAS_GT,2020,10.59080000000
2049,67,Peninsular,Peninsular,OIL,2020,0.19160000000
2049,68,Peninsular,Peninsular,PV_GND,2020,8.33380000000
2049,69,Peninsular,Peninsular,PV_RFT,2020,0.07180000000
2049,71,Peninsular,Peninsular,WIND_ON,2020,3.06530000000
2049,73,Western,Western,BIO,2020,0.47900000000
2049,76,Western,Western,COAL,2020,40.11230000000
2049,80,Western,Western,GAS_GT,2020,64.80230000000
2049,80,Northwest,Western,GAS_GT,2020,13.98300000000
2049,82,Western,Western,GEOTH,2020,3.77180000000
2049,83,Western,Western,HYD,2020,58.82740000000
2049,85,Western,Western,OIL,2020,9.89040000000
2049,86,Western,Western,PV_GND,2020,9.21980000000
2049,87,Western,Western,WIND_ON,2020,12.33300000000
2050,0,BajaCalif,BajaCalif,GAS_GT,2020,25.24610000000
2050,1,BajaCalif,BajaCalif,GEOTH,2020,6.06170000000
2050,2,BajaCalif,BajaCalif,OIL,2020,0.02250000000
2050,4,BajaCalif,BajaCalif,PV_GND,2020,0.07860000000
2050,7,BajaCalif,BajaCalif,WIND_ON,2020,0.11230000000
2050,8,BajaCalifSouth,BajaCalifSouth,GAS_GT,2020,1.26850000000
2050,9,BajaCalifSouth,BajaCalifSouth,OIL,2020,5.33210000000
2050,11,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,0.93170000000
2050,14,BajaCalifSouth,BajaCalifSouth,WIND_ON,2020,0.56130000000
2050,15,Central,Central,BIO,2020,0.01120000000
2050,19,Central,Central,GAS_GT,2020,46.88880000000
2050,19,Eastern,Central,GAS_GT,2020,12.70500000000
2050,19,Western,Central,GAS_GT,2020,15.18800000000
2050,21,Central,Central,HYD,2020,0.90930000000
2050,22,Central,Central,OIL,2020,1.54910000000
2050,23,Central,Central,PV_GND,2020,0.23570000000
2050,24,Eastern,Eastern,BIO,2020,1.85220000000
2050,30,Eastern,Eastern,GAS_GT,2020,50.81990000000
2050,30,Peninsular,Eastern,GAS_GT,2020,9.92890000000
2050,32,Eastern,Eastern,HYD,2020,75.10960000000
2050,33,Eastern,Eastern,NUCL,2020,18.18520000000
2050,34,Eastern,Eastern,OIL,2020,3.27780000000
2050,36,Eastern,Eastern,WIND_ON,2020,31.07210000000
2050,38,North,North,BIO,2020,0.10100000000
2050,41,North,North,GAS_GT,2020,49.10020000000
2050,43,North,North,HYD,2020,0.31430000000
2050,45,North,North,OIL,2020,1.29090000000
2050,46,North,North,PV_GND,2020,12.74090000000
2050,47,Northeast,Northeast,BIO,2020,0.21330000000
2050,48,Northeast,Northeast,COAL,2020,14.81760000000
2050,49,Northeast,Northeast,GAS_GT,2020,161.18640000000
2050,52,Northeast,Northeast,HYD,2020,1.32460000000
2050,54,Northeast,Northeast,OIL,2020,2.51450000000
2050,55,Northeast,Northeast,PV_GND,2020,5.20860000000
2050,56,Northeast,Northeast,WIND_ON,2020,28.31060000000
2050,59,Northwest,Northwest,GAS_GT,2020,52.43640000000
2050,59,North,Northwest,GAS_GT,2020,14.73000000000
2050,61,Northwest,Northwest,HYD,2020,10.77640000000
2050,63,Northwest,Northwest,OIL,2020,0.62860000000
2050,64,Northwest,Northwest,PV_GND,2020,5.11880000000
2050,65,Northwest,Northwest,WIND_ON,2020,0.02250000000
2050,66,Peninsular,Peninsular,GAS_GT,2020,9.92890000000
2050,67,Peninsular,Peninsular,OIL,2020,0.17960000000
2050,68,Peninsular,Peninsular,PV_GND,2020,7.81290000000
2050,69,Peninsular,Peninsular,PV_RFT,2020,0.06740000000
2050,71,Peninsular,Peninsular,WIND_ON,2020,2.87370000000
2050,73,Western,Western,BIO,2020,0.44900000000
2050,76,Western,Western,COAL,2020,37.60530000000
2050,80,Western,Western,GAS_GT,2020,60.75220000000
2050,80,Northwest,Western,GAS_GT,2020,13.10910000000
2050,82,Western,Western,GEOTH,2020,3.53600000000
2050,83,Western,Western,HYD,2020,55.15070000000
2050,85,Western,Western,OIL,2020,9.27220000000
2050,86,Western,Western,PV_GND,2020,8.64360000000
2050,87,Western,Western,WIND_ON,2020,11.56220000000
2054,0,BajaCalif,BajaCalif,GAS_GT,2020,12.62300000000
2054,1,BajaCalif,BajaCalif,GEOTH,2020,3.03090000000
2054,2,BajaCalif,BajaCalif,OIL,2020,0.01120000000
2054,4,BajaCalif,BajaCalif,PV_GND,2020,0.03930000000
2054,7,BajaCalif,BajaCalif,WIND_ON,2020,0.05610000000
2054,8,BajaCalifSouth,BajaCalifSouth,GAS_GT,2020,0.63420000000
2054,9,BajaCalifSouth,BajaCalifSouth,OIL,2020,2.66600000000
2054,11,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,0.46590000000
2054,14,BajaCalifSouth,BajaCalifSouth,WIND_ON,2020,0.28060000000
2054,15,Central,Central,BIO,2020,0.00560000000
2054,19,Central,Central,GAS_GT,2020,23.44440000000
2054,19,Eastern,Central,GAS_GT,2020,6.35250000000
2054,19,Western,Central,GAS_GT,2020,7.59400000000
2054,21,Central,Central,HYD,2020,0.45460000000
2054,22,Central,Central,OIL,2020,0.77460000000
2054,23,Central,Central,PV_GND,2020,0.11790000000
2054,24,Eastern,Eastern,BIO,2020,0.92610000000
2054,30,Eastern,Eastern,GAS_GT,2020,25.41000000000
2054,30,Peninsular,Eastern,GAS_GT,2020,4.96450000000
2054,32,Eastern,Eastern,HYD,2020,37.55480000000
2054,33,Eastern,Eastern,NUCL,2020,9.09260000000
2054,34,Eastern,Eastern,OIL,2020,1.63890000000
2054,36,Eastern,Eastern,WIND_ON,2020,15.53600000000
2054,38,North,North,BIO,2020,0.05050000000
2054,41,North,North,GAS_GT,2020,24.55010000000
2054,43,North,North,HYD,2020,0.15720000000
2054,45,North,North,OIL,2020,0.64550000000
2054,46,North,North,PV_GND,2020,6.37040000000
2054,47,Northeast,Northeast,BIO,2020,0.10660000000
2054,48,Northeast,Northeast,COAL,2020,7.40880000000
2054,49,Northeast,Northeast,GAS_GT,2020,80.59320000000
2054,52,Northeast,Northeast,HYD,2020,0.66230000000
2054,54,Northeast,Northeast,OIL,2020,1.25730000000
2054,55,Northeast,Northeast,PV_GND,2020,2.60430000000
2054,56,Northeast,Northeast,WIND_ON,2020,14.15530000000
2054,59,Northwest,Northwest,GAS_GT,2020,26.21820000000
2054,59,North,Northwest,GAS_GT,2020,7.36500000000
2054,61,Northwest,Northwest,HYD,2020,5.38820000000
2054,63,Northwest,Northwest,OIL,2020,0.31430000000
2054,64,Northwest,Northwest,PV_GND,2020,2.55940000000
2054,65,Northwest,Northwest,WIND_ON,2020,0.01120000000
2054,66,Peninsular,Peninsular,GAS_GT,2020,4.96450000000
2054,67,Peninsular,Peninsular,OIL,2020,0.08980000000
2054,68,Peninsular,Peninsular,PV_GND,2020,3.90650000000
2054,69,Peninsular,Peninsular,PV_RFT,2020,0.03370000000
2054,71,Peninsular,Peninsular,WIND_ON,2020,1.43690000000
2054,73,Western,Western,BIO,2020,0.22450000000
2054,76,Western,Western,COAL,2020,18.80260000000
2054,80,Western,Western,GAS_GT,2020,30.37610000000
2054,80,Northwest,Western,GAS_GT,2020,6.55450000000
2054,82,Western,Western,GEOTH,2020,1.76800000000
2054,83,Western,Western,HYD,2020,27.57530000000
2054,85,Western,Western,OIL,2020,4.63610000000
2054,86,Western,Western,PV_GND,2020,4.32180000000
2054,87,Western,Western,WIND_ON,2020,5.78110000000
2055,0,BajaCalif,BajaCalif,GAS_GT,2020,12.62300000000
2055,1,BajaCalif,BajaCalif,GEOTH,2020,3.03090000000
2055,2,BajaCalif,BajaCalif,OIL,2020,0.01120000000
2055,4,BajaCalif,BajaCalif,PV_GND,2020,0.03930000000
2055,7,BajaCalif,BajaCalif,WIND_ON,2020,0.05610000000
2055,8,BajaCalifSouth,BajaCalifSouth,GAS_GT,2020,0.63420000000
2055,9,BajaCalifSouth,BajaCalifSouth,OIL,2020,2.66600000000
2055,11,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,0.46590000000
2055,14,BajaCalifSouth,BajaCalifSouth,WIND_ON,2020,0.28060000000
2055,15,Central,Central,BIO,2020,0.00560000000
2055,19,Central,Central,GAS_GT,2020,23.44440000000
2055,19,Eastern,Central,GAS_GT,2020,6.35250000000
2055,19,Western,Central,GAS_GT,2020,7.59400000000
2055,21,Central,Central,HYD,2020,0.45460000000
2055,22,Central,Central,OIL,2020,0.77460000000
2055,23,Central,Central,PV_GND,2020,0.11790000000
2055,24,Eastern,Eastern,BIO,2020,0.92610000000
2055,30,Eastern,Eastern,GAS_GT,2020,25.41000000000
2055,30,Peninsular,Eastern,GAS_GT,2020,4.96450000000
2055,32,Eastern,Eastern,HYD,2020,37.55480000000
2055,33,Eastern,Eastern,NUCL,2020,9.09260000000
2055,34,Eastern,Eastern,OIL,2020,1.63890000000
2055,36,Eastern,Eastern,WIND_ON,2020,15.53600000000
2055,38,North,North,BIO,2020,0.05050000000
2055,41,North,North,GAS_GT,2020,24.55010000000
2055,43,North,North,HYD,2020,0.15720000000
2055,45,North,North,OIL,2020,0.64550000000
2055,46,North,North,PV_GND,2020,6.37040000000
2055,47,Northeast,Northeast,BIO,2020,0.10660000000
2055,48,Northeast,Northeast,COAL,2020,7.40880000000
2055,49,Northeast,Northeast,GAS_GT,2020,80.59320000000
2055,52,Northeast,Northeast,HYD,2020,0.66230000000
2055,54,Northeast,Northeast,OIL,2020,1.25730000000
2055,55,Northeast,Northeast,PV_GND,2020,2.60430000000
2055,56,Northeast,Northeast,WIND_ON,2020,14.15530000000
2055,59,Northwest,Northwest,GAS_GT,2020,26.21820000000
2055,59,North,Northwest,GAS_GT,2020,7.36500000000
2055,61,Northwest,Northwest,HYD,2020,5.38820000000
2055,63,Northwest,Northwest,OIL,2020,0.31430000000
2055,64,Northwest,Northwest,PV_GND,2020,2.55940000000
2055,65,Northwest,Northwest,WIND_ON,2020,0.01120000000
2055,66,Peninsular,Peninsular,GAS_GT,2020,4.96450000000
2055,67,Peninsular,Peninsular,OIL,2020,0.08980000000
2055,68,Peninsular,Peninsular,PV_GND,2020,3.90650000000
2055,69,Peninsular,Peninsular,PV_RFT,2020,0.03370000000
2055,71,Peninsular,Peninsular,WIND_ON,2020,1.43690000000
2055,73,Western,Western,BIO,2020,0.22450000000
2055,76,Western,Western,COAL,2020,18.80260000000
2055,80,Western,Western,GAS_GT,2020,30.37610000000
2055,80,Northwest,Western,GAS_GT,2020,6.55450000000
2055,82,Western,Western,GEOTH,2020,1.76800000000
2055,83,Western,Western,HYD,2020,27.57530000000
2055,85,Western,Western,OIL,2020,4.63610000000
2055,86,Western,Western,PV_GND,2020,4.32180000000
2055,87,Western,Western,WIND_ON,2020,5.78110000000
2059,0,BajaCalif,BajaCalif,GAS_GT,2020,12.62300000000
2059,1,BajaCalif,BajaCalif,GEOTH,2020,3.03090000000
2059,2,BajaCalif,BajaCalif,OIL,2020,0.01120000000
2059,4,BajaCalif,BajaCalif,PV_GND,2020,0.03930000000
2059,7,BajaCalif,BajaCalif,WIND_ON,2020,0.05610000000
2059,8,BajaCalifSouth,BajaCalifSouth,GAS_GT,2020,0.63420000000
2059,9,BajaCalifSouth,BajaCalifSouth,OIL,2020,2.66600000000
2059,11,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,0.46590000000
2059,14,BajaCalifSouth,BajaCalifSouth,WIND_ON,2020,0.28060000000
2059,15,Central,Central,BIO,2020,0.00560000000
2059,19,Central,Central,GAS_GT,2020,23.44440000000
2059,19,Eastern,Central,GAS_GT,2020,6.35250000000
2059,19,Western,Central,GAS_GT,2020,7.59400000000
2059,21,Central,Central,HYD,2020,0.45460000000
2059,22,Central,Central,OIL,2020,0.77460000000
2059,23,Central,Central,PV_GND,2020,0.11790000000
2059,24,Eastern,Eastern,BIO,2020,0.92610000000
2059,30,Eastern,Eastern,GAS_GT,2020,25.41000000000
2059,30,Peninsular,Eastern,GAS_GT,2020,4.96450000000
2059,32,Eastern,Eastern,HYD,2020,37.55480000000
2059,33,Eastern,Eastern,NUCL,2020,9.09260000000
2059,34,Eastern,Eastern,OIL,2020,1.63890000000
2059,36,Eastern,Eastern,WIND_ON,2020,15.53600000000
2059,38,North,North,BIO,2020,0.05050000000
2059,41,North,North,GAS_GT,2020,24.55010000000
2059,43,North,North,HYD,2020,0.15720000000
2059,45,North,North,OIL,2020,0.64550000000
2059,46,North,North,PV_GND,2020,6.37040000000
2059,47,Northeast,Northeast,BIO,2020,0.10660000000
2059,48,Northeast,Northeast,COAL,2020,7.40880000000
2059,49,Northeast,Northeast,GAS_GT,2020,80.59320000000
2059,52,Northeast,Northeast,HYD,2020,0.66230000000
2059,54,Northeast,Northeast,OIL,2020,1.25730000000
2059,55,Northeast,Northeast,PV_GND,2020,2.60430000000
2059,56,Northeast,Northeast,WIND_ON,2020,14.15530000000
2059,59,Northwest,Northwest,GAS_GT,2020,26.21820000000
2059,59,North,Northwest,GAS_GT,2020,7.36500000000
2059,61,Northwest,Northwest,HYD,2020,5.38820000000
2059,63,Northwest,Northwest,OIL,2020,0.31430000000
2059,64,Northwest,Northwest,PV_GND,2020,2.55940000000
2059,65,Northwest,Northwest,WIND_ON,2020,0.01120000000
2059,66,Peninsular,Peninsular,GAS_GT,2020,4.96450000000
2059,67,Peninsular,Peninsular,OIL,2020,0.08980000000
2059,68,Peninsular,Peninsular,PV_GND,2020,3.90650000000
2059,69,Peninsular,Peninsular,PV_RFT,2020,0.03370000000
2059,71,Peninsular,Peninsular,WIND_ON,2020,1.43690000000
2059,73,Western,Western,BIO,2020,0.22450000000
2059,76,Western,Western,COAL,2020,18.80260000000
2059,80,Western,Western,GAS_GT,2020,30.37610000000
2059,80,Northwest,Western,GAS_GT,2020,6.55450000000
2059,82,Western,Western,GEOTH,2020,1.76800000000
2059,83,Western,Western,HYD,2020,27.57530000000
2059,85,Western,Western,OIL,2020,4.63610000000
2059,86,Western,Western,PV_GND,2020,4.32180000000
2059,87,Western,Western,WIND_ON,2020,5.78110000000
2060,0,BajaCalif,BajaCalif,GAS_GT,2020,12.62300000000
2060,1,BajaCalif,BajaCalif,GEOTH,2020,3.03090000000
2060,2,BajaCalif,BajaCalif,OIL,2020,0.01120000000
2060,4,BajaCalif,BajaCalif,PV_GND,2020,0.03930000000
2060,7,BajaCalif,BajaCalif,WIND_ON,2020,0.05610000000
2060,8,BajaCalifSouth,BajaCalifSouth,GAS_GT,2020,0.63420000000
2060,9,BajaCalifSouth,BajaCalifSouth,OIL,2020,2.66600000000
2060,11,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,0.46590000000
2060,14,BajaCalifSouth,BajaCalifSouth,WIND_ON,2020,0.28060000000
2060,15,Central,Central,BIO,2020,0.00560000000
2060,19,Central,Central,GAS_GT,2020,23.44440000000
2060,19,Eastern,Central,GAS_GT,2020,6.35250000000
2060,19,Western,Central,GAS_GT,2020,7.59400000000
2060,21,Central,Central,HYD,2020,0.45460000000
2060,22,Central,Central,OIL,2020,0.77460000000
2060,23,Central,Central,PV_GND,2020,0.11790000000
2060,24,Eastern,Eastern,BIO,2020,0.92610000000
2060,30,Eastern,Eastern,GAS_GT,2020,25.41000000000
2060,30,Peninsular,Eastern,GAS_GT,2020,4.96450000000
2060,32,Eastern,Eastern,HYD,2020,37.55480000000
2060,33,Eastern,Eastern,NUCL,2020,9.09260000000
2060,34,Eastern,Eastern,OIL,2020,1.63890000000
2060,36,Eastern,Eastern,WIND_ON,2020,15.53600000000
2060,38,North,North,BIO,2020,0.05050000000
2060,41,North,North,GAS_GT,2020,24.55010000000
2060,43,North,North,HYD,2020,0.15720000000
2060,45,North,North,OIL,2020,0.64550000000
2060,46,North,North,PV_GND,2020,6.37040000000
2060,47,Northeast,Northeast,BIO,2020,0.10660000000
2060,48,Northeast,Northeast,COAL,2020,7.40880000000
2060,49,Northeast,Northeast,GAS_GT,2020,80.59320000000
2060,52,Northeast,Northeast,HYD,2020,0.66230000000
2060,54,Northeast,Northeast,OIL,2020,1.25730000000
2060,55,Northeast,Northeast,PV_GND,2020,2.60430000000
2060,56,Northeast,Northeast,WIND_ON,2020,14.15530000000
2060,59,Northwest,Northwest,GAS_GT,2020,26.21820000000
2060,59,North,Northwest,GAS_GT,2020,7.36500000000
2060,61,Northwest,Northwest,HYD,2020,5.38820000000
2060,63,Northwest,Northwest,OIL,2020,0.31430000000
2060,64,Northwest,Northwest,PV_GND,2020,2.55940000000
2060,65,Northwest,Northwest,WIND_ON,2020,0.01120000000
2060,66,Peninsular,Peninsular,GAS_GT,2020,4.96450000000
2060,67,Peninsular,Peninsular,OIL,2020,0.08980000000
2060,68,Peninsular,Peninsular,PV_GND,2020,3.90650000000
2060,69,Peninsular,Peninsular,PV_RFT,2020,0.03370000000
2060,71,Peninsular,Peninsular,WIND_ON,2020,1.43690000000
2060,73,Western,Western,BIO,2020,0.22450000000
2060,76,Western,Western,COAL,2020,18.80260000000
2060,80,Western,Western,GAS_GT,2020,30.37610000000
2060,80,Northwest,Western,GAS_GT,2020,6.55450000000
2060,82,Western,Western,GEOTH,2020,1.76800000000
2060,83,Western,Western,HYD,2020,27.57530000000
2060,85,Western,Western,OIL,2020,4.63610000000
2060,86,Western,Western,PV_GND,2020,4.32180000000
2060,87,Western,Western,WIND_ON,2020,5.78110000000
2064,0,BajaCalif,BajaCalif,GAS_GT,2020,12.62300000000
2064,1,BajaCalif,BajaCalif,GEOTH,2020,3.03090000000
2064,2,BajaCalif,BajaCalif,OIL,2020,0.01120000000
2064,4,BajaCalif,BajaCalif,PV_GND,2020,0.03930000000
2064,7,BajaCalif,BajaCalif,WIND_ON,2020,0.05610000000
2064,8,BajaCalifSouth,BajaCalifSouth,GAS_GT,2020,0.63420000000
2064,9,BajaCalifSouth,BajaCalifSouth,OIL,2020,2.66600000000
2064,11,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,0.46590000000
2064,14,BajaCalifSouth,BajaCalifSouth,WIND_ON,2020,0.28060000000
2064,15,Central,Central,BIO,2020,0.00560000000
2064,19,Central,Central,GAS_GT,2020,23.44440000000
2064,19,Eastern,Central,GAS_GT,2020,6.35250000000
2064,19,Western,Central,GAS_GT,2020,7.59400000000
2064,21,Central,Central,HYD,2020,0.45460000000
2064,22,Central,Central,OIL,2020,0.77460000000
2064,23,Central,Central,PV_GND,2020,0.11790000000
2064,24,Eastern,Eastern,BIO,2020,0.92610000000
2064,30,Eastern,Eastern,GAS_GT,2020,25.41000000000
2064,30,Peninsular,Eastern,GAS_GT,2020,4.96450000000
